danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title
0.675,0.63,4,-8.052,1,0.072,0.0263,0,0.284,0.223,154.984,audio_features,4IOmpWHND1FVjT7EFeZhLp,spotify:track:4IOmpWHND1FVjT7EFeZhLp,https://api.spotify.com/v1/tracks/4IOmpWHND1FVjT7EFeZhLp,https://api.spotify.com/v1/audio-analysis/4IOmpWHND1FVjT7EFeZhLp,185886,4,Hiphop,Beautiful Nightmare,,
0.452,0.654,11,-5.029,0,0.0894,0.011,0,0.115,0.141,165.054,audio_features,4YBi3bqSIqWMAaCDVSzvrG,spotify:track:4YBi3bqSIqWMAaCDVSzvrG,https://api.spotify.com/v1/tracks/4YBi3bqSIqWMAaCDVSzvrG,https://api.spotify.com/v1/audio-analysis/4YBi3bqSIqWMAaCDVSzvrG,116398,4,Hiphop,u + i,,
0.635,0.5,4,-11.755,0,0.0941,0.151,0.0359,0.135,0.187,161.994,audio_features,6gurJwqRy4x438kuXWfEP6,spotify:track:6gurJwqRy4x438kuXWfEP6,https://api.spotify.com/v1/tracks/6gurJwqRy4x438kuXWfEP6,https://api.spotify.com/v1/audio-analysis/6gurJwqRy4x438kuXWfEP6,165957,4,Hiphop,You Made Me sO Happy,,
0.79,0.404,3,-13.604,0,0.103,0.838,3.66E-05,0.118,0.435,145.96,audio_features,3dCqfXJ5baUf7MGA8YfZyh,spotify:track:3dCqfXJ5baUf7MGA8YfZyh,https://api.spotify.com/v1/tracks/3dCqfXJ5baUf7MGA8YfZyh,https://api.spotify.com/v1/audio-analysis/3dCqfXJ5baUf7MGA8YfZyh,132362,4,Hiphop,Clouds,,
0.708,0.729,8,-7.618,1,0.0311,0.0675,0,0.165,0.562,117.003,audio_features,7JdarpX08FLhmfNZpxqgUO,spotify:track:7JdarpX08FLhmfNZpxqgUO,https://api.spotify.com/v1/tracks/7JdarpX08FLhmfNZpxqgUO,https://api.spotify.com/v1/audio-analysis/7JdarpX08FLhmfNZpxqgUO,157436,4,Hiphop,RACECAR,,
0.573,0.537,1,-9.476,0,0.035,0.206,0,0.11,0.0637,170.123,audio_features,1VCdgndmMisCUlCveqNeJt,spotify:track:1VCdgndmMisCUlCveqNeJt,https://api.spotify.com/v1/tracks/1VCdgndmMisCUlCveqNeJt,https://api.spotify.com/v1/audio-analysis/1VCdgndmMisCUlCveqNeJt,124235,4,Hiphop,only one,,
0.757,0.528,4,-7.409,0,0.116,0.596,0.000117,0.117,0.58,175.996,audio_features,2MDXH0XuPZwQGTirsyDCk7,spotify:track:2MDXH0XuPZwQGTirsyDCk7,https://api.spotify.com/v1/tracks/2MDXH0XuPZwQGTirsyDCk7,https://api.spotify.com/v1/audio-analysis/2MDXH0XuPZwQGTirsyDCk7,200792,4,Hiphop,Black Water,,
0.815,0.884,1,-4.146,1,0.213,0.00555,0.498,0.0983,0.638,145.031,audio_features,4areFtLMjGt4GmO4IAbGo0,spotify:track:4areFtLMjGt4GmO4IAbGo0,https://api.spotify.com/v1/tracks/4areFtLMjGt4GmO4IAbGo0,https://api.spotify.com/v1/audio-analysis/4areFtLMjGt4GmO4IAbGo0,140488,4,Hiphop,Opaul,,
0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,196.53,audio_features,3jHdKaLCkuNEkWcLVmQPCX,spotify:track:3jHdKaLCkuNEkWcLVmQPCX,https://api.spotify.com/v1/tracks/3jHdKaLCkuNEkWcLVmQPCX,https://api.spotify.com/v1/audio-analysis/3jHdKaLCkuNEkWcLVmQPCX,127921,3,Hiphop,BEST INTEREST,,
0.551,0.523,3,-6.084,0,0.0359,0.194,0.263,0.117,0.0913,104.889,audio_features,3YhkHREtu481dJx4NMzeol,spotify:track:3YhkHREtu481dJx4NMzeol,https://api.spotify.com/v1/tracks/3YhkHREtu481dJx4NMzeol,https://api.spotify.com/v1/audio-analysis/3YhkHREtu481dJx4NMzeol,177405,4,Hiphop,Runner,,
0.825,0.694,1,-7.604,1,0.177,0.0247,0.0124,0.356,0.809,112.017,audio_features,0EM0yABJzbFOvZQkfvuvCy,spotify:track:0EM0yABJzbFOvZQkfvuvCy,https://api.spotify.com/v1/tracks/0EM0yABJzbFOvZQkfvuvCy,https://api.spotify.com/v1/audio-analysis/0EM0yABJzbFOvZQkfvuvCy,197240,4,Hiphop,TOGETHER,,
0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4,Hiphop,The Box,,
0.758,0.519,10,-10.58,0,0.0395,0.117,0.0742,0.109,0.617,185.744,audio_features,3jFTsobEff1Cz8DlIAisYY,spotify:track:3jFTsobEff1Cz8DlIAisYY,https://api.spotify.com/v1/tracks/3jFTsobEff1Cz8DlIAisYY,https://api.spotify.com/v1/audio-analysis/3jFTsobEff1Cz8DlIAisYY,232773,4,Hiphop,You Know How We Do It - Remastered,,
0.799,0.756,1,-7.752,1,0.187,0.0061,0.643,0.172,0.498,184.366,audio_features,4EfBENPBy1GvUWLO9YAp3F,spotify:track:4EfBENPBy1GvUWLO9YAp3F,https://api.spotify.com/v1/tracks/4EfBENPBy1GvUWLO9YAp3F,https://api.spotify.com/v1/audio-analysis/4EfBENPBy1GvUWLO9YAp3F,161440,4,Hiphop,Hits from the Bong,,
0.65,0.637,9,-6.195,1,0.0369,0.0814,0.000607,0.51,0.575,140.115,audio_features,7ikRId3U9AXd6tfF2fbItC,spotify:track:7ikRId3U9AXd6tfF2fbItC,https://api.spotify.com/v1/tracks/7ikRId3U9AXd6tfF2fbItC,https://api.spotify.com/v1/audio-analysis/7ikRId3U9AXd6tfF2fbItC,145222,4,Hiphop,Rodeo - feat. Nas,,
0.544,0.718,5,-8.286,0,0.24,0.0996,0,0.2,0.361,160.19,audio_features,3NnINnjKVVs03xat0qLQFx,spotify:track:3NnINnjKVVs03xat0qLQFx,https://api.spotify.com/v1/tracks/3NnINnjKVVs03xat0qLQFx,https://api.spotify.com/v1/audio-analysis/3NnINnjKVVs03xat0qLQFx,118466,3,Hiphop,GROUP B,,
0.652,0.549,6,-7.555,0,0.039,0.317,0,0.104,0.186,120.073,audio_features,6u0dQik0aif7FQlrhycG1L,spotify:track:6u0dQik0aif7FQlrhycG1L,https://api.spotify.com/v1/tracks/6u0dQik0aif7FQlrhycG1L,https://api.spotify.com/v1/audio-analysis/6u0dQik0aif7FQlrhycG1L,312427,4,Hiphop,The Morning,,
0.551,0.405,0,-12.756,0,0.0398,0.443,0.000217,0.11,0.341,135.017,audio_features,1gZADNt16Oh23jWyMYRk4p,spotify:track:1gZADNt16Oh23jWyMYRk4p,https://api.spotify.com/v1/tracks/1gZADNt16Oh23jWyMYRk4p,https://api.spotify.com/v1/audio-analysis/1gZADNt16Oh23jWyMYRk4p,274960,4,Hiphop,Prisoner,,
0.713,0.47,9,-8.698,1,0.0864,0.606,1.35E-05,0.306,0.0825,169.036,audio_features,5Kjz86OFAoN6D4kF1BTSEc,spotify:track:5Kjz86OFAoN6D4kF1BTSEc,https://api.spotify.com/v1/tracks/5Kjz86OFAoN6D4kF1BTSEc,https://api.spotify.com/v1/audio-analysis/5Kjz86OFAoN6D4kF1BTSEc,187587,4,Hiphop,Moon & Stars (feat. Maggie Lindemann),,
0.545,0.638,1,-9.918,1,0.0534,0.0643,0.0793,0.116,0.276,149.964,audio_features,3dGrpNNzlT2iD89KK3cQT2,spotify:track:3dGrpNNzlT2iD89KK3cQT2,https://api.spotify.com/v1/tracks/3dGrpNNzlT2iD89KK3cQT2,https://api.spotify.com/v1/audio-analysis/3dGrpNNzlT2iD89KK3cQT2,185700,4,Hiphop,I Heard You Were Looking For Me,,
0.819,0.458,4,-10.223,0,0.167,0.582,0.173,0.128,0.232,122.981,audio_features,2INhKpUdzh7v0j041gZNsz,spotify:track:2INhKpUdzh7v0j041gZNsz,https://api.spotify.com/v1/tracks/2INhKpUdzh7v0j041gZNsz,https://api.spotify.com/v1/audio-analysis/2INhKpUdzh7v0j041gZNsz,268893,4,Hiphop,DHL,,
0.905,0.562,8,-7.884,1,0.0662,0.453,0.000285,0.13,0.507,139.997,audio_features,3DbBgbnDUOml329rAp2Tbr,spotify:track:3DbBgbnDUOml329rAp2Tbr,https://api.spotify.com/v1/tracks/3DbBgbnDUOml329rAp2Tbr,https://api.spotify.com/v1/audio-analysis/3DbBgbnDUOml329rAp2Tbr,206500,4,Hiphop,Colorado,,
0.419,0.713,5,-8.867,0,0.0975,0.0685,0.541,0.291,0.555,186.788,audio_features,7oeWitA7Lu8O76NrmhfgZ8,spotify:track:7oeWitA7Lu8O76NrmhfgZ8,https://api.spotify.com/v1/tracks/7oeWitA7Lu8O76NrmhfgZ8,https://api.spotify.com/v1/audio-analysis/7oeWitA7Lu8O76NrmhfgZ8,98720,4,Hiphop,Time: The Donut of the Heart,,
0.562,0.623,7,-4.973,0,0.124,0.86,0.0045,0.134,0.539,171.722,audio_features,1jlU6JBZHfTI5AECtfapR9,spotify:track:1jlU6JBZHfTI5AECtfapR9,https://api.spotify.com/v1/tracks/1jlU6JBZHfTI5AECtfapR9,https://api.spotify.com/v1/audio-analysis/1jlU6JBZHfTI5AECtfapR9,77896,4,Hiphop,Smile 2,,
0.686,0.541,0,-4.993,0,0.0493,0.042,0,0.0675,0.724,120.082,audio_features,6ap9lSRJ0iLriGLqoJ44cq,spotify:track:6ap9lSRJ0iLriGLqoJ44cq,https://api.spotify.com/v1/tracks/6ap9lSRJ0iLriGLqoJ44cq,https://api.spotify.com/v1/audio-analysis/6ap9lSRJ0iLriGLqoJ44cq,112493,4,Hiphop,CITY OF ANGELS,,
0.682,0.443,2,-10.787,0,0.0554,0.596,0.00539,0.266,0.582,199.782,audio_features,3PEwQ1uaMwg0ehoTeVm7Yq,spotify:track:3PEwQ1uaMwg0ehoTeVm7Yq,https://api.spotify.com/v1/tracks/3PEwQ1uaMwg0ehoTeVm7Yq,https://api.spotify.com/v1/audio-analysis/3PEwQ1uaMwg0ehoTeVm7Yq,195573,4,Hiphop,No Idea - Dj Purpberry Chopped and Screwed,,
0.847,0.448,0,-10.14,1,0.416,0.81,1.35E-05,0.325,0.488,159.95,audio_features,7x9t8sWftdbBLiDYlREo3w,spotify:track:7x9t8sWftdbBLiDYlREo3w,https://api.spotify.com/v1/tracks/7x9t8sWftdbBLiDYlREo3w,https://api.spotify.com/v1/audio-analysis/7x9t8sWftdbBLiDYlREo3w,120000,4,Hiphop,GOSHA,,
0.911,0.378,0,-7.822,1,0.411,0.0116,1.53E-06,0.15,0.19,120.044,audio_features,2aV5ZEAvHwvL332EsJ1gWc,spotify:track:2aV5ZEAvHwvL332EsJ1gWc,https://api.spotify.com/v1/tracks/2aV5ZEAvHwvL332EsJ1gWc,https://api.spotify.com/v1/audio-analysis/2aV5ZEAvHwvL332EsJ1gWc,127613,4,Hiphop,DROPPED OUTTA COLLEGE,,
0.477,0.328,4,-8.458,1,0.0658,0.906,7.36E-06,0.262,0.283,174.143,audio_features,0mYslGmbnkbxuyr0ISIYtB,spotify:track:0mYslGmbnkbxuyr0ISIYtB,https://api.spotify.com/v1/tracks/0mYslGmbnkbxuyr0ISIYtB,https://api.spotify.com/v1/audio-analysis/0mYslGmbnkbxuyr0ISIYtB,251034,4,Hiphop,Lucky,,
0.613,0.339,5,-14.908,0,0.135,0.678,0,0.166,0.292,106.582,audio_features,7uHRKSQ9WIlBBuBY7BHcbq,spotify:track:7uHRKSQ9WIlBBuBY7BHcbq,https://api.spotify.com/v1/tracks/7uHRKSQ9WIlBBuBY7BHcbq,https://api.spotify.com/v1/audio-analysis/7uHRKSQ9WIlBBuBY7BHcbq,108696,5,Hiphop,Forever,,
0.507,0.586,0,-8.15,0,0.0586,0.599,0.0544,0.118,0.588,108.164,audio_features,4gh0ZnHzaTMT1sDga7Ek0N,spotify:track:4gh0ZnHzaTMT1sDga7Ek0N,https://api.spotify.com/v1/tracks/4gh0ZnHzaTMT1sDga7Ek0N,https://api.spotify.com/v1/audio-analysis/4gh0ZnHzaTMT1sDga7Ek0N,191623,4,Hiphop,sdp interlude,,
0.812,0.71,10,-6.321,0,0.327,0.0138,0,0.132,0.805,169.926,audio_features,4svrshpdIytbEI2RSt0ctO,spotify:track:4svrshpdIytbEI2RSt0ctO,https://api.spotify.com/v1/tracks/4svrshpdIytbEI2RSt0ctO,https://api.spotify.com/v1/audio-analysis/4svrshpdIytbEI2RSt0ctO,145625,4,Hiphop,Flash Bang,,
0.633,0.552,1,-5.206,0,0.354,0.281,3.80E-05,0.329,0.406,187.074,audio_features,4zUhfdQFzd4Id4Ty2XDNiz,spotify:track:4zUhfdQFzd4Id4Ty2XDNiz,https://api.spotify.com/v1/tracks/4zUhfdQFzd4Id4Ty2XDNiz,https://api.spotify.com/v1/audio-analysis/4zUhfdQFzd4Id4Ty2XDNiz,178040,4,Hiphop,Send It Up,,
0.769,0.48,11,-11.74,1,0.204,0.879,0.00145,0.106,0.175,113.97,audio_features,6pUv9mePlEwWRtQT2OusWl,spotify:track:6pUv9mePlEwWRtQT2OusWl,https://api.spotify.com/v1/tracks/6pUv9mePlEwWRtQT2OusWl,https://api.spotify.com/v1/audio-analysis/6pUv9mePlEwWRtQT2OusWl,109427,4,Hiphop,"Chill Calling, Pt. 2",,
0.645,0.272,8,-17.213,1,0.343,0.171,0,0.337,0.358,110.479,audio_features,2icVMtiC4OalZXYJTnynlu,spotify:track:2icVMtiC4OalZXYJTnynlu,https://api.spotify.com/v1/tracks/2icVMtiC4OalZXYJTnynlu,https://api.spotify.com/v1/audio-analysis/2icVMtiC4OalZXYJTnynlu,99474,4,Hiphop,Chill Calling,,
0.629,0.723,10,-5.553,0,0.333,0.0775,0,0.0513,0.839,197.318,audio_features,1LcbZd2jYgxL0H1LUBr0c9,spotify:track:1LcbZd2jYgxL0H1LUBr0c9,https://api.spotify.com/v1/tracks/1LcbZd2jYgxL0H1LUBr0c9,https://api.spotify.com/v1/audio-analysis/1LcbZd2jYgxL0H1LUBr0c9,185667,4,Hiphop,ANGELZ,,
0.551,0.711,5,-7.012,0,0.196,0.678,0,0.303,0.553,146.71,audio_features,3ja8eFGp54fgIADUjeyuvt,spotify:track:3ja8eFGp54fgIADUjeyuvt,https://api.spotify.com/v1/tracks/3ja8eFGp54fgIADUjeyuvt,https://api.spotify.com/v1/audio-analysis/3ja8eFGp54fgIADUjeyuvt,307687,4,Hiphop,Self Love,,
0.686,0.703,6,-6.141,0,0.0606,0.00728,0,0.0946,0.457,144.902,audio_features,7gVwgc8b3XnO87TpmXXFA5,spotify:track:7gVwgc8b3XnO87TpmXXFA5,https://api.spotify.com/v1/tracks/7gVwgc8b3XnO87TpmXXFA5,https://api.spotify.com/v1/audio-analysis/7gVwgc8b3XnO87TpmXXFA5,172005,4,Hiphop,Diva (feat. Lil Tecca),,
0.85,0.536,1,-5.161,1,0.0599,0.267,3.89E-05,0.0996,0.505,192.058,audio_features,3wYRLYuO1M88d8woWUIxct,spotify:track:3wYRLYuO1M88d8woWUIxct,https://api.spotify.com/v1/tracks/3wYRLYuO1M88d8woWUIxct,https://api.spotify.com/v1/audio-analysis/3wYRLYuO1M88d8woWUIxct,210607,4,Hiphop,Ignorantes,,
0.719,0.611,7,-5.01,0,0.0403,0.0582,0,0.155,0.489,129.962,audio_features,5raTDhlbxFDnpn89bxArdH,spotify:track:5raTDhlbxFDnpn89bxArdH,https://api.spotify.com/v1/tracks/5raTDhlbxFDnpn89bxArdH,https://api.spotify.com/v1/audio-analysis/5raTDhlbxFDnpn89bxArdH,212354,4,Hiphop,That Way,,
0.83,0.564,1,-7.822,1,0.235,0.177,0,0.128,0.107,170.084,audio_features,5FkoSXiJPKTNyYgALRJFhD,spotify:track:5FkoSXiJPKTNyYgALRJFhD,https://api.spotify.com/v1/tracks/5FkoSXiJPKTNyYgALRJFhD,https://api.spotify.com/v1/audio-analysis/5FkoSXiJPKTNyYgALRJFhD,129882,4,Hiphop,ORANGE SODA,,
0.756,0.429,5,-8.079,0,0.0295,0.0101,0.000589,0.153,0.092,190.016,audio_features,4MQIDIQjNWkUvpXe5Je7TO,spotify:track:4MQIDIQjNWkUvpXe5Je7TO,https://api.spotify.com/v1/tracks/4MQIDIQjNWkUvpXe5Je7TO,https://api.spotify.com/v1/audio-analysis/4MQIDIQjNWkUvpXe5Je7TO,213474,4,Hiphop,APOLOGIZE,,
0.396,0.554,0,-5.048,1,0.0488,0.222,0,0.612,0.17,117.384,audio_features,2Zy7XVdxyZQB8xp5xbpJdl,spotify:track:2Zy7XVdxyZQB8xp5xbpJdl,https://api.spotify.com/v1/tracks/2Zy7XVdxyZQB8xp5xbpJdl,https://api.spotify.com/v1/audio-analysis/2Zy7XVdxyZQB8xp5xbpJdl,272501,4,Hiphop,way back,,
0.709,0.57,4,-9.574,0,0.352,0.9,0,0.0784,0.605,160.006,audio_features,4m1mrlWu35x0trDuKE5XvX,spotify:track:4m1mrlWu35x0trDuKE5XvX,https://api.spotify.com/v1/tracks/4m1mrlWu35x0trDuKE5XvX,https://api.spotify.com/v1/audio-analysis/4m1mrlWu35x0trDuKE5XvX,150073,4,Hiphop,Fall In Love,,
0.788,0.537,9,-4.966,0,0.107,0.844,0,0.117,0.434,170.06,audio_features,2L2mNkEWo818IE4fKbnP0O,spotify:track:2L2mNkEWo818IE4fKbnP0O,https://api.spotify.com/v1/tracks/2L2mNkEWo818IE4fKbnP0O,https://api.spotify.com/v1/audio-analysis/2L2mNkEWo818IE4fKbnP0O,149000,4,Hiphop,Would Look Perfect,,
0.547,0.375,6,-10.093,1,0.0304,0.146,0,0.58,0.459,173.88,audio_features,6gTbAJOvivFXwkOEhSIOtS,spotify:track:6gTbAJOvivFXwkOEhSIOtS,https://api.spotify.com/v1/tracks/6gTbAJOvivFXwkOEhSIOtS,https://api.spotify.com/v1/audio-analysis/6gTbAJOvivFXwkOEhSIOtS,134210,4,Hiphop,Sarcoma,,
0.379,0.674,8,-5.762,0,0.0305,0.0059,1.04E-05,0.0957,0.0644,199.594,audio_features,2IhtdzQ6JKAlYteLzT4q4z,spotify:track:2IhtdzQ6JKAlYteLzT4q4z,https://api.spotify.com/v1/tracks/2IhtdzQ6JKAlYteLzT4q4z,https://api.spotify.com/v1/audio-analysis/2IhtdzQ6JKAlYteLzT4q4z,325500,3,Hiphop,Apathy,,
0.576,0.782,1,-10.125,1,0.0388,0.608,0.934,0.111,0.111,125.503,audio_features,7MYulTjMF1SFGFGwnr5vwT,spotify:track:7MYulTjMF1SFGFGwnr5vwT,https://api.spotify.com/v1/tracks/7MYulTjMF1SFGFGwnr5vwT,https://api.spotify.com/v1/audio-analysis/7MYulTjMF1SFGFGwnr5vwT,243400,4,Hiphop,Hold Tight,,
0.864,0.788,11,-6.566,0,0.299,0.152,0.000128,0.0799,0.896,175.882,audio_features,6O4zEx1kzm32mXlUIOthSw,spotify:track:6O4zEx1kzm32mXlUIOthSw,https://api.spotify.com/v1/tracks/6O4zEx1kzm32mXlUIOthSw,https://api.spotify.com/v1/audio-analysis/6O4zEx1kzm32mXlUIOthSw,242867,4,Hiphop,Corner Story,,
0.516,0.235,1,-11.08,0,0.0377,0.748,5.21E-06,0.0794,0.485,195.174,audio_features,7KnQQZyjpjTbe90vXPD4fe,spotify:track:7KnQQZyjpjTbe90vXPD4fe,https://api.spotify.com/v1/tracks/7KnQQZyjpjTbe90vXPD4fe,https://api.spotify.com/v1/audio-analysis/7KnQQZyjpjTbe90vXPD4fe,162787,4,Hiphop,Deep Shadows,,
0.717,0.329,0,-12.742,1,0.0906,0.765,0.925,0.0978,0.0647,119.973,audio_features,5uQyLXqTIZUSztFKQny0H2,spotify:track:5uQyLXqTIZUSztFKQny0H2,https://api.spotify.com/v1/tracks/5uQyLXqTIZUSztFKQny0H2,https://api.spotify.com/v1/audio-analysis/5uQyLXqTIZUSztFKQny0H2,275000,4,Hiphop,like we were the last two people on earth,,
0.727,0.38,7,-14.809,1,0.335,0.0316,0,0.342,0.455,184.1,audio_features,758mQT4zzlvBhy9PvNePwC,spotify:track:758mQT4zzlvBhy9PvNePwC,https://api.spotify.com/v1/tracks/758mQT4zzlvBhy9PvNePwC,https://api.spotify.com/v1/audio-analysis/758mQT4zzlvBhy9PvNePwC,218773,4,Hiphop,Butter,,
0.517,0.537,2,-6.424,1,0.0385,0.588,3.91E-05,0.335,0.509,163.346,audio_features,05Mm9nySVtze1pBM1yENot,spotify:track:05Mm9nySVtze1pBM1yENot,https://api.spotify.com/v1/tracks/05Mm9nySVtze1pBM1yENot,https://api.spotify.com/v1/audio-analysis/05Mm9nySVtze1pBM1yENot,189762,3,Hiphop,Power,,
0.347,0.814,9,-6.546,1,0.217,0.172,0,0.0972,0.539,152.424,audio_features,0sgCjJP6nffhw94C3TUgzP,spotify:track:0sgCjJP6nffhw94C3TUgzP,https://api.spotify.com/v1/tracks/0sgCjJP6nffhw94C3TUgzP,https://api.spotify.com/v1/audio-analysis/0sgCjJP6nffhw94C3TUgzP,334109,4,Hiphop,Tom Chambers,,
0.486,0.617,10,-9.773,0,0.155,0.0534,0,0.128,0.334,126.237,audio_features,3bCnzFdRtmc4Dv4u94HMLH,spotify:track:3bCnzFdRtmc4Dv4u94HMLH,https://api.spotify.com/v1/tracks/3bCnzFdRtmc4Dv4u94HMLH,https://api.spotify.com/v1/audio-analysis/3bCnzFdRtmc4Dv4u94HMLH,185532,3,Hiphop,Richard Gear,,
0.522,0.68,3,-9.463,0,0.391,0.285,0.162,0.0947,0.4,169.782,audio_features,1jPTKmJDrN9X9TqxvH5jC9,spotify:track:1jPTKmJDrN9X9TqxvH5jC9,https://api.spotify.com/v1/tracks/1jPTKmJDrN9X9TqxvH5jC9,https://api.spotify.com/v1/audio-analysis/1jPTKmJDrN9X9TqxvH5jC9,202493,5,Hiphop,Time,,
0.319,0.751,11,-2.801,1,0.0619,0.0219,0.151,0.515,0.474,139.58,audio_features,4HJ4L8hpX9YjTwipKTYwaW,spotify:track:4HJ4L8hpX9YjTwipKTYwaW,https://api.spotify.com/v1/tracks/4HJ4L8hpX9YjTwipKTYwaW,https://api.spotify.com/v1/audio-analysis/4HJ4L8hpX9YjTwipKTYwaW,101987,4,Hiphop,Ontheway! (feat. Standing On The Corner),,
0.287,0.769,11,-4.853,1,0.122,0.17,8.70E-05,0.146,0.44,156.084,audio_features,7sij1RXUTjEBZEkGGtWgxR,spotify:track:7sij1RXUTjEBZEkGGtWgxR,https://api.spotify.com/v1/tracks/7sij1RXUTjEBZEkGGtWgxR,https://api.spotify.com/v1/audio-analysis/7sij1RXUTjEBZEkGGtWgxR,213000,4,Hiphop,Popeye,,
0.634,0.408,5,-9.185,1,0.0533,0.187,1.82E-05,0.0779,0.687,150.772,audio_features,1BvfiwG6Kb2wI00jt1aEmk,spotify:track:1BvfiwG6Kb2wI00jt1aEmk,https://api.spotify.com/v1/tracks/1BvfiwG6Kb2wI00jt1aEmk,https://api.spotify.com/v1/audio-analysis/1BvfiwG6Kb2wI00jt1aEmk,384500,4,Hiphop,Wrestlemania 20,,
0.58,0.81,0,-6.344,1,0.416,0.724,0,0.15,0.78,106.187,audio_features,55YpAaXcfnfuHRs17ff0fg,spotify:track:55YpAaXcfnfuHRs17ff0fg,https://api.spotify.com/v1/tracks/55YpAaXcfnfuHRs17ff0fg,https://api.spotify.com/v1/audio-analysis/55YpAaXcfnfuHRs17ff0fg,141686,5,Hiphop,NONCIPHER,,
0.676,0.338,5,-8.634,1,0.0568,0.668,0.142,0.0887,0.116,160.097,audio_features,1qPyXonrWmIpxeGou3hwH8,spotify:track:1qPyXonrWmIpxeGou3hwH8,https://api.spotify.com/v1/tracks/1qPyXonrWmIpxeGou3hwH8,https://api.spotify.com/v1/audio-analysis/1qPyXonrWmIpxeGou3hwH8,120001,4,Hiphop,Pink & Blue,,
0.489,0.624,4,-1.916,0,0.0344,0.834,0.347,0.325,0.574,167.108,audio_features,6cmt9CRoK0KGcNg9Tpje53,spotify:track:6cmt9CRoK0KGcNg9Tpje53,https://api.spotify.com/v1/tracks/6cmt9CRoK0KGcNg9Tpje53,https://api.spotify.com/v1/audio-analysis/6cmt9CRoK0KGcNg9Tpje53,66133,4,Hiphop,Riot!,,
0.886,0.642,11,-7.263,0,0.263,0.0531,0.000545,0.113,0.489,111.649,audio_features,5qKqRkWnRTXNVWbEOOmGxk,spotify:track:5qKqRkWnRTXNVWbEOOmGxk,https://api.spotify.com/v1/tracks/5qKqRkWnRTXNVWbEOOmGxk,https://api.spotify.com/v1/audio-analysis/5qKqRkWnRTXNVWbEOOmGxk,243267,4,Hiphop,Wheelz of Steel,,
0.817,0.818,8,-4.911,0,0.133,0.0981,1.45E-06,0.0798,0.855,180.386,audio_features,5vB1bv1Y6ztXUC6gSklEA1,spotify:track:5vB1bv1Y6ztXUC6gSklEA1,https://api.spotify.com/v1/tracks/5vB1bv1Y6ztXUC6gSklEA1,https://api.spotify.com/v1/audio-analysis/5vB1bv1Y6ztXUC6gSklEA1,212760,4,Hiphop,Feel Me Flow,,
0.904,0.577,1,-7.293,1,0.132,0.125,0,0.115,0.7,205.382,audio_features,15HgR9Ht4obJOcMG4wregp,spotify:track:15HgR9Ht4obJOcMG4wregp,https://api.spotify.com/v1/tracks/15HgR9Ht4obJOcMG4wregp,https://api.spotify.com/v1/audio-analysis/15HgR9Ht4obJOcMG4wregp,242040,4,Hiphop,Children's Story,,
0.765,0.601,11,-9.326,0,0.203,0.0225,0,0.385,0.368,171.856,audio_features,6yZAdQyPJtXjATvAT8ERQg,spotify:track:6yZAdQyPJtXjATvAT8ERQg,https://api.spotify.com/v1/tracks/6yZAdQyPJtXjATvAT8ERQg,https://api.spotify.com/v1/audio-analysis/6yZAdQyPJtXjATvAT8ERQg,241133,4,Hiphop,Coolie High,,
0.684,0.817,0,-5.499,1,0.0308,0.0222,2.15E-05,0.439,0.623,118.059,audio_features,1EyceZltY7ovR0tNa5D8jR,spotify:track:1EyceZltY7ovR0tNa5D8jR,https://api.spotify.com/v1/tracks/1EyceZltY7ovR0tNa5D8jR,https://api.spotify.com/v1/audio-analysis/1EyceZltY7ovR0tNa5D8jR,215627,4,Hiphop,Save Your Tears,,
0.547,0.884,8,-1.452,1,0.366,0.0221,1.33E-06,0.0662,0.608,146.75,audio_features,5fDj1YVNR04RtQNP4iYapO,spotify:track:5fDj1YVNR04RtQNP4iYapO,https://api.spotify.com/v1/tracks/5fDj1YVNR04RtQNP4iYapO,https://api.spotify.com/v1/audio-analysis/5fDj1YVNR04RtQNP4iYapO,303693,3,Hiphop,No Love,,
0.787,0.941,1,-6.198,1,0.258,0.083,1.20E-05,0.314,0.525,142.051,audio_features,3lJ3qitpcQ7nh2UhYmImYo,spotify:track:3lJ3qitpcQ7nh2UhYmImYo,https://api.spotify.com/v1/tracks/3lJ3qitpcQ7nh2UhYmImYo,https://api.spotify.com/v1/audio-analysis/3lJ3qitpcQ7nh2UhYmImYo,268593,4,Hiphop,Blood of the Fang - Single Edit,,
0.733,0.711,6,-8.576,1,0.24,0.127,0.0283,0.0918,0.882,169.606,audio_features,3qlwWrTxktWrVXiMseo6uF,spotify:track:3qlwWrTxktWrVXiMseo6uF,https://api.spotify.com/v1/tracks/3qlwWrTxktWrVXiMseo6uF,https://api.spotify.com/v1/audio-analysis/3qlwWrTxktWrVXiMseo6uF,197647,4,Hiphop,Twenty Fifty Three (feat. Mr. Lif),,
